Volatility 3 Framework 2.28.1

Offset	Record Type	Record Number	Link Count	MFT Type	Permissions	Attribute Type	Created	Modified	Updated	Accessed	Filename
* 0x1c5128	FILE	21404	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	9cd886ca04f2e256bd98218745380ad8e43a4e76b65b1a1979db6ed5e46fdacf.cat
0x1c5450	FILE	21405	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:06.000000 UTC	2017-01-29 02:58:47.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x1c54b0	FILE	21405	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Shell-WinIP-Package~31bf3856ad364e35~amd64~sr-LATN-CS~7.1.7601.16492.cat
* 0x1c55f0	FILE	21405	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WI67B3~1.CAT
0x1c5850	FILE	21406	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:06.000000 UTC	2017-01-29 02:58:47.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x1c58b0	FILE	21406	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Shell-WinIP-Package~31bf3856ad364e35~amd64~sr-LATN-CS~7.1.7601.16492.cat
* 0x1c59f0	FILE	21406	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WI67B3~1.CAT
0x1c5c50	FILE	21407	2	File	N/A	STANDARD_INFORMATION	2011-04-12 08:16:33.000000 UTC	2011-04-12 08:16:33.000000 UTC	2017-01-29 02:58:47.000000 UTC	2011-04-12 08:17:08.000000 UTC	N/A
* 0x1c5cb0	FILE	21407	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	9D14B4~1.CAT
* 0x1c5d28	FILE	21407	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	9d14b42aeac82e1e8854ef3b4f928326b065ca3e46083bd28beb733bc075a503.cat
0x1c6050	FILE	20828	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:19:05.000000 UTC	2014-06-27 12:47:50.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:19:05.000000 UTC	N/A
* 0x1c60b0	FILE	20828	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Package_1_for_KB2977728~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x1c6180	FILE	20828	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	PA94B9~1.CAT
0x1c6450	FILE	20829	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:29.000000 UTC	2015-04-24 20:06:29.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:29.000000 UTC	N/A
* 0x1c64b0	FILE	20829	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	73617F~1.CAT
* 0x1c6528	FILE	20829	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	73617f905070c3ecfc8d98fd816a49a2caf3e91e68c18b52723da4f70e896958.cat
0x1c6850	FILE	20830	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:32.000000 UTC	2013-02-01 18:37:28.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:32.000000 UTC	N/A
* 0x1c68b0	FILE	20830	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Shell-WinIP-Package~31bf3856ad364e35~amd64~sv-SE~7.1.7601.16492.cat
* 0x1c69e8	FILE	20830	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WI6159~1.CAT
0x1c6c50	FILE	20831	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:32.000000 UTC	2013-02-01 18:37:28.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:32.000000 UTC	N/A
* 0x1c6cb0	FILE	20831	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-DownlevelApisets-Shell-WinIP-Package~31bf3856ad364e35~amd64~sv-SE~7.1.7601.16492.cat
* 0x1c6de8	FILE	20831	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WI6159~1.CAT
0x1c7050	FILE	21624	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:24:23.000000 UTC	2015-02-24 04:08:54.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:24:23.000000 UTC	N/A
* 0x1c70b0	FILE	21624	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Package_1_for_KB3032359~31bf3856ad364e35~amd64~~11.2.1.0.cat
* 0x1c7188	FILE	21624	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	PA6448~1.CAT
0x1c7450	FILE	21625	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:07:20.000000 UTC	2015-04-24 20:07:20.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:07:20.000000 UTC	N/A
* 0x1c74b0	FILE	21625	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	AF450D~1.CAT
* 0x1c7528	FILE	21625	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	af450dc6c771883db5e609d84c1bea0426c3aab9727ff654510e4cc156302fab.cat
0x1c7850	FILE	21626	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:07:21.000000 UTC	2014-05-14 08:08:28.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:07:21.000000 UTC	N/A
* 0x1c78b0	FILE	21626	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WUCLIE~1.CAT
* 0x1c7928	FILE	21626	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WUClient-SelfUpdate-ActiveX~31bf3856ad364e35~amd64~~7.6.7600.320.cat
0x1c7c50	FILE	21627	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:07:21.000000 UTC	2014-05-14 08:08:28.000000 UTC	2017-01-29 02:58:48.000000 UTC	2015-04-24 20:07:21.000000 UTC	N/A
* 0x1c7cb0	FILE	21627	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WUCLIE~1.CAT
* 0x1c7d28	FILE	21627	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WUClient-SelfUpdate-ActiveX~31bf3856ad364e35~amd64~~7.6.7600.320.cat
0x20f050	FILE	81124	2	File	N/A	STANDARD_INFORMATION	2009-07-14 01:20:37.000000 UTC	2009-06-10 20:51:32.000000 UTC	2017-01-29 03:11:30.000000 UTC	2009-07-14 01:20:37.000000 UTC	N/A
* 0x20f0b0	FILE	81124	2	File	Archive	FILE_NAME	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	hpf4400t.vdf
* 0x20f128	FILE	81124	2	File	Archive	FILE_NAME	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	hpf4400t.vdf
0x20f450	FILE	81125	2	File	N/A	STANDARD_INFORMATION	2009-07-14 01:20:05.000000 UTC	2009-06-10 20:51:34.000000 UTC	2017-01-29 03:11:30.000000 UTC	2009-07-14 01:20:05.000000 UTC	N/A
* 0x20f4b0	FILE	81125	2	File	Archive	FILE_NAME	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	hpfpaw73.vdf
* 0x20f528	FILE	81125	2	File	Archive	FILE_NAME	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	hpfpaw73.vdf
0x20f850	FILE	81126	2	File	N/A	STANDARD_INFORMATION	2009-07-14 01:20:43.000000 UTC	2009-06-10 20:51:54.000000 UTC	2017-01-29 03:11:30.000000 UTC	2009-07-14 01:20:43.000000 UTC	N/A
* 0x20f8b0	FILE	81126	2	File	Archive	FILE_NAME	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	hpzpaw72.vdf
* 0x20f928	FILE	81126	2	File	Archive	FILE_NAME	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	hpzpaw72.vdf
0x20fc50	FILE	81127	1	File	N/A	STANDARD_INFORMATION	2010-11-21 03:27:21.000000 UTC	2010-11-16 20:01:36.000000 UTC	2017-01-29 03:11:30.000000 UTC	2010-11-21 03:27:21.000000 UTC	N/A
* 0x20fcb0	FILE	81127	1	File	Archive	FILE_NAME	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	2017-01-29 03:10:29.000000 UTC	mpasbase.vdm
0x235050	FILE	19964	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:25:19.000000 UTC	2015-02-05 00:02:15.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:25:19.000000 UTC	N/A
* 0x2350b0	FILE	19964	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Package_1_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2.cat
* 0x235180	FILE	19964	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	PA16C4~1.CAT
0x235450	FILE	19965	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:29.000000 UTC	2015-04-24 20:06:29.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:29.000000 UTC	N/A
* 0x2354b0	FILE	19965	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2E8190~1.CAT
* 0x235528	FILE	19965	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2e8190749138fa51c8cb91483c9e04f664b4dfb40eb609df8f6879ed5c947712.cat
0x235850	FILE	19966	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:32.000000 UTC	2013-02-01 18:37:12.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:32.000000 UTC	N/A
* 0x2358b0	FILE	19966	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Win8IP-Microsoft-Windows-Multimedia-Package~31bf3856ad364e35~amd64~hr-HR~7.1.7601.16492.cat
* 0x2359c0	FILE	19966	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	WI1E15~1.CAT
0x235c50	FILE	19967	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:32.000000 UTC	2013-02-01 18:37:12.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:32.000000 UTC	N/A
* 0x235cb0	FILE	19967	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	Win8IP-Microsoft-Windows-Multimedia-Package~31bf3856ad364e35~amd64~hr-HR~7.1.7601.16492.cat
* 0x235dc0	FILE	19967	2	File	Archive	FILE_NAME	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	2017-01-29 02:58:32.000000 UTC	WI1E15~1.CAT
0x23b050	FILE	23960	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:17:22.000000 UTC	2014-04-25 13:07:26.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:17:22.000000 UTC	N/A
* 0x23b0b0	FILE	23960	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2957509~31bf3856ad364e35~amd64~~6.1.1.2.cat
* 0x23b180	FILE	23960	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PAF0F8~1.CAT
0x23b450	FILE	23961	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:17:26.000000 UTC	2014-05-31 00:08:15.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:17:26.000000 UTC	N/A
* 0x23b4b0	FILE	23961	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2961072_SP1~31bf3856ad364e35~amd64~~6.1.1.1.cat
* 0x23b588	FILE	23961	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PA6205~1.CAT
0x23b850	FILE	23962	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:17:26.000000 UTC	2014-05-31 00:08:15.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:17:26.000000 UTC	N/A
* 0x23b8b0	FILE	23962	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2961072_SP1~31bf3856ad364e35~amd64~~6.1.1.1.cat
* 0x23b988	FILE	23962	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PA6205~1.CAT
0x23bc50	FILE	23963	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:17:26.000000 UTC	2014-05-31 00:08:15.000000 UTC	2017-01-29 02:58:51.000000 UTC	2015-04-24 20:17:26.000000 UTC	N/A
* 0x23bcb0	FILE	23963	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	Package_for_KB2961072~31bf3856ad364e35~amd64~~6.1.1.1.cat
* 0x23bd80	FILE	23963	2	File	Archive	FILE_NAME	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	2017-01-29 02:58:48.000000 UTC	PA5944~1.CAT
0x23c050	FILE	20424	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:20:15.000000 UTC	2014-09-19 21:19:23.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:20:15.000000 UTC	N/A
* 0x23c0b0	FILE	20424	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Package_51_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0.cat
* 0x23c188	FILE	20424	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	PA668F~1.CAT
0x23c450	FILE	20425	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:28.000000 UTC	2015-04-24 20:06:28.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:28.000000 UTC	N/A
* 0x23c4b0	FILE	20425	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	529B70~1.CAT
* 0x23c528	FILE	20425	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	529b708ed0384f7c2cb1057cc1691bc17cda494befb4bc707aadcbdc775bae21.cat
0x23c850	FILE	20426	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:12.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x23c8b0	FILE	20426	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-Multimedia-Package~31bf3856ad364e35~amd64~pt-PT~7.1.7601.16492.cat
* 0x23c9c0	FILE	20426	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WIC6F1~1.CAT
0x23cc50	FILE	20427	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:06:31.000000 UTC	2013-02-01 18:37:12.000000 UTC	2017-01-29 02:58:46.000000 UTC	2015-04-24 20:06:31.000000 UTC	N/A
* 0x23ccb0	FILE	20427	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	Win8IP-Microsoft-Windows-Multimedia-Package~31bf3856ad364e35~amd64~pt-PT~7.1.7601.16492.cat
* 0x23cdc0	FILE	20427	2	File	Archive	FILE_NAME	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	2017-01-29 02:58:33.000000 UTC	WIC6F1~1.CAT
0x2ab050	FILE	4148	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:52.000000 UTC	2011-04-12 08:17:52.000000 UTC	2017-01-29 03:12:53.000000 UTC	2011-04-12 08:17:52.000000 UTC	N/A
* 0x2ab0b0	FILE	4148	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	winrm
0x2ab450	FILE	4149	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:52.000000 UTC	2011-04-12 08:17:52.000000 UTC	2017-01-29 03:12:53.000000 UTC	2011-04-12 08:17:59.000000 UTC	N/A
* 0x2ab4b0	FILE	4149	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	0409
0x2ab850	FILE	4150	1	DirInUse	N/A	STANDARD_INFORMATION	2009-07-14 03:20:14.000000 UTC	2015-04-24 20:06:36.000000 UTC	2017-01-29 03:12:53.000000 UTC	2015-04-24 20:06:36.000000 UTC	N/A
* 0x2ab8b0	FILE	4150	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	zh-CN
0x2abc50	FILE	4151	1	DirInUse	N/A	STANDARD_INFORMATION	2009-07-14 03:20:14.000000 UTC	2015-04-24 20:06:36.000000 UTC	2017-01-29 03:12:53.000000 UTC	2015-04-24 20:06:36.000000 UTC	N/A
* 0x2abcb0	FILE	4151	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	zh-HK
0x413050	FILE	37864	1	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:28.000000 UTC	2010-11-21 03:24:28.000000 UTC	2017-01-29 03:06:47.000000 UTC	2010-11-21 03:24:28.000000 UTC	N/A
* 0x4130b0	FILE	37864	1	File	Archive	FILE_NAME	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	wudriver.dll
0x413450	FILE	37865	1	File	N/A	STANDARD_INFORMATION	2015-04-24 20:07:24.000000 UTC	2015-04-24 20:07:24.000000 UTC	2017-01-29 03:06:47.000000 UTC	2015-04-24 20:07:24.000000 UTC	N/A
* 0x4134b0	FILE	37865	1	File	Archive	FILE_NAME	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	wups.dll
0x413850	FILE	37866	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:20:01.000000 UTC	2015-04-24 20:20:01.000000 UTC	2017-01-29 03:06:47.000000 UTC	2015-04-24 20:20:01.000000 UTC	N/A
* 0x4138b0	FILE	37866	2	File	Archive	FILE_NAME	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	wups.dll
* 0x413920	FILE	37866	2	File	Archive	FILE_NAME	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	wups.dll
0x413c50	FILE	37867	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:20:01.000000 UTC	2015-04-24 20:20:01.000000 UTC	2017-01-29 03:06:47.000000 UTC	2015-04-24 20:20:01.000000 UTC	N/A
* 0x413cb0	FILE	37867	2	File	Archive	FILE_NAME	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	wups.dll
* 0x413d20	FILE	37867	2	File	Archive	FILE_NAME	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	2017-01-29 03:06:00.000000 UTC	wups.dll
0x4a9050	FILE	4116	1	DirInUse	N/A	STANDARD_INFORMATION	2009-07-14 03:20:14.000000 UTC	2009-07-14 02:36:55.000000 UTC	2017-01-29 03:12:53.000000 UTC	2009-07-14 03:20:14.000000 UTC	N/A
* 0x4a90b0	FILE	4116	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	tmf
0x4a9450	FILE	4117	1	DirInUse	N/A	STANDARD_INFORMATION	2009-07-14 03:20:14.000000 UTC	2009-07-14 03:20:16.000000 UTC	2017-01-29 03:12:53.000000 UTC	2009-07-14 03:20:16.000000 UTC	N/A
* 0x4a94b0	FILE	4117	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	xml
0x4a9850	FILE	4118	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:51.000000 UTC	2011-04-12 08:17:51.000000 UTC	2017-01-29 03:12:53.000000 UTC	2011-04-12 08:18:00.000000 UTC	N/A
* 0x4a98b0	FILE	4118	1	DirInUse	0x0	FILE_NAME	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	2017-01-29 02:58:26.000000 UTC	WCN
0x4a9c50	FILE	4119	1	DirInUse	N/A	STANDARD_INFORMATION	2011-04-12 08:17:51.000000 UTC	2011-04-12 08:17:51.000000 UTC	2017-01-29 03:12:53.000000 UTC	2011-04-12 08:18:00.000000 UTC	N/A
